Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,next_day_closing_price
2017-10-10,4777.5,4930.0,4722.8,4763.4,302941,902968,463750,1123863285133,9.2812406429101e+18,1.127,7857812947,2.6639999999999997,1.496,9.0,31066.0,458.283,79373.0,55.729,689686.0,17.009,7.721,16614525.0,10009312.04,4824.2
2017-10-11,4763.4,4874.9,4718.6,4824.2,292320,951851,451089,1123863285133,7.861482266761142e+18,1.151,7549637973,2.4330000000000003,1.527,10.36,29169.0,404.545,68320.0,55.729,663108.0,17.023,7.867000000000001,16617750.0,9171956.33224448,5432.6
2017-10-12,4824.2,5432.6,4815.0,5432.6,293011,913506,448224,1123863285133,8.749584762739755e+18,1.2209999999999999,8804047557,3.0469999999999997,1.6280000000000001,9.412,34552.0,583.724,106779.0,92.881,678030.0,17.081,8.427,16619662.5,10754101.415,5637.3
2017-10-13,5432.6,5852.8,5392.0,5637.3,309683,951585,489698,1123863285133,7.353134749445743e+18,1.517,8998714301,5.1739999999999995,3.0460000000000003,10.588,36215.0,632.415,99372.0,106.728,685777.0,17.093,14.386,16620050.0,10610179.1226,5824.7
2017-10-14,5637.3,5839.6,5568.9,5824.7,292999,948494,423778,1123863285133,8.350828598408454e+18,1.3530000000000002,7521421226,4.409,2.815,10.213,29383.0,428.17900000000003,83670.0,74.305,719689.0,17.116,11.440999999999999,16623125.0,11510644.7555848,5688.1
2017-10-15,5824.7,5862.7,5448.2,5688.1,283278,831224,412303,1182954806244,9.9696505369172e+18,1.469,6437618242,3.235,1.9980000000000002,7.385,26288.0,347.68300000000005,93320.0,68.47800000000001,736669.0,17.122,6.2620000000000005,16625575.0,14217107.1208,5759.3
2017-10-16,5677.4,5795.3,5576.1,5759.3,314551,842565,471943,1196792694099,1.0902009113049e+19,1.234,9858181150,3.4930000000000003,2.245,8.276,34725.0,418.342,77238.0,69.575,722882.0,17.142,8.171,16627737.5,13050105.4053,5598.6
2017-10-17,5759.3,5773.3,5521.1,5598.6,334274,900497,494130,1196792694099,1.0049437061632e+19,1.266,14404892021,3.5239999999999996,2.29,8.78,47593.0,438.551,80151.0,66.833,744315.0,17.125999999999998,9.262,16629787.5,13032444.825660499,5575.8
2017-10-18,5598.6,5601.3,5114.9,5575.8,329428,921393,473872,1196792694099,9.3876786788918e+18,1.196,10018607702,3.1489999999999996,2.151,9.536,35268.0,417.462,71392.0,68.47800000000001,706896.0,17.208,9.246,16631112.5,11106217.6403,5698.6
2017-10-19,5576.7,5737.4,5517.6,5698.6,356807,905830,509492,1196792694099,9.4535844050633e+18,1.446,9503475054,3.036,1.9869999999999999,8.09,30264.0,365.31800000000004,85571.0,66.833,780977.0,17.24,7.928999999999999,16633900.0,13368296.589000002,5993.1
2017-10-20,5698.6,6075.3,5611.4,5993.1,312230,900019,471486,1196792694099,1.1466360241031e+19,1.2109999999999999,9630004673,3.003,1.956,8.045,35685.0,452.615,94627.0,75.402,743148.0,17.299,6.754,16636137.5,13887260.4956728,6006.6
2017-10-21,5993.1,6187.2,5874.5,6006.6,312104,931377,431707,1196792694099,9.329888091715e+18,1.355,8289750069,3.266,1.84,9.412,30387.0,369.075,66998.0,86.506,703327.0,17.303,8.068,16636625.0,12037733.1808,5982.9
2017-10-22,6006.6,6070.6,5723.0,5982.9,288949,930528,391467,1196792694099,1.032184733017e+19,1.3940000000000001,7579264421,3.182,1.7990000000000002,7.912000000000001,30664.0,389.75199999999995,74513.0,73.757,795453.0,17.31,6.395,16640325.0,14108349.1689,5903.6
2017-10-23,5982.9,6049.0,5644.2,5903.6,315925,903649,430124,1196792694099,1.0196149949342e+19,1.339,14111013587,3.4539999999999997,1.8219999999999998,8.421,55673.0,703.0260000000001,86442.0,81.777,753657.0,17.3,7.995,16642137.5,13668326.7206145,5513.1
2017-10-24,5903.6,5904.6,5463.4,5513.1,338707,969680,547682,1196792694099,1.0347453359961e+19,1.255,11557765366,3.3960000000000004,1.8719999999999999,8.623,45325.0,668.4839999999999,74472.0,90.68700000000001,827482.0,17.252,9.071,16644550.0,12165126.4504,5734.0
2017-10-25,5513.1,5748.0,5375.6,5734.0,317062,921459,488845,1196792694099,1.0157920604347e+19,1.3259999999999998,9127538028,2.5469999999999997,1.6,7.956,34416.0,408.36699999999996,72426.0,80.68,803636.0,17.16,5.894,16646862.5,13473857.9505,5887.6
2017-10-26,5734.0,5970.4,5689.9,5887.6,285767,697280,458012,1225828961475,1.2034597309032e+19,1.227,8899591517,2.391,1.528,7.422999999999999,36544.0,489.125,67679.0,79.583,675483.0,17.187,4.627,16647650.0,14196709.0848065,5764.6
2017-10-27,5887.6,5997.8,5692.3,5764.6,226990,963083,401541,1452839779146,9.4842433830032e+18,0.8390000000000001,9670853687,3.9339999999999997,2.292,14.845,49068.0,665.445,69197.0,67.382,593315.0,17.189,11.360999999999999,16650412.5,8162322.04643,5726.6
2017-10-28,5764.6,5871.0,5654.8,5726.6,227234,954359,369356,1452839779146,7.424103924141195e+18,1.036,6944047266,4.688,2.903,15.652000000000001,38364.0,639.77,59449.0,56.826,737480.0,17.233000000000025,13.7,16651475.0,6888711.11288,6147.5
2017-10-29,5726.6,6295.4,5679.4,6147.5,335635,951419,491327,1452839779146,8.405157071156287e+18,1.546,8713163692,4.905,3.429,9.29,29189.0,387.14300000000003,64396.0,65.736,737547.5833333335,17.217600000000026,12.64,16653187.5,13129615.2522256,6124.3
2017-10-30,6147.7,6226.2,6019.0,6124.3,312620,966809,468353,1452839779146,1.046992750954e+19,1.213,10094410605,5.1,3.475,9.931000000000001,36197.0,476.159,73018.0,74.85300000000001,738880.8181818181,17.197000000000035,12.534,16655237.5,12373554.1068,6451.2
2017-10-31,6124.3,6467.2,6090.8,6451.2,276961,975477,448205,1452839779146,1.1085257913164e+19,1.1079999999999999,10525333658,5.2410000000000005,3.38,10.36,42591.0,660.925,86043.0,87.603,738337.4,17.175,11.899000000000001,16656962.5,12093705.3005,6737.8
2017-11-01,6449.1,6738.7,6355.0,6737.8,340337,966554,508120,1452839779146,9.6471242713159e+18,1.4780000000000002,12223089490,5.648,3.553,9.474,41837.0,638.4630000000001,89885.0,104.867,741830.8888888889,17.173,13.530999999999999,16658725.0,14990408.232631698,7024.8
2017-11-02,6737.8,7339.9,6737.8,7024.8,352186,953509,495469,1452839779146,1.1493619177655e+19,1.3330000000000002,13645035658,5.525,3.719,9.351,44545.0,677.562,92923.0,141.879,736937.625,17.171,12.627,16660787.5,14715617.8482,7152.1
2017-11-03,7024.8,7445.6,6938.9,7152.1,274116,958895,447775,1452839779146,9.8717884132955e+18,1.265,11463975076,6.959,4.152,12.308,79848.0,757.735,77953.0,129.542,736050.4285714284,17.17,15.209000000000001,16662275.0,12261316.1222,7363.8
2017-11-04,7147.0,7492.2,6957.8,7363.8,293991,956530,409270,1452839779146,8.525545229416652e+18,1.621,8239673907,6.751,4.662,11.077,142419.0,522.018,73373.0,104.867,741504.3333333335,17.168,14.4,16663900.0,14231239.161802499,7389.5
2017-11-05,7363.8,7599.4,7284.3,7389.5,251587,958893,358067,1452839779146,1.0510594001071e+19,1.393,8019469406,5.87,4.103,10.213,180441.0,589.8290000000001,67196.0,98.699,730714.6,17.166,10.089,16664262.5,13953618.8916,6959.2
2017-11-06,7389.5,7429.7,6934.7,6959.2,270896,959028,402606,1452839779146,1.0528343993454e+19,1.311,10209227358,6.436,4.586,10.827,74469.0,693.6110000000001,72577.0,104.867,724979.0,17.164,12.636,16667325.0,12842419.1875,7102.8
2017-11-07,6959.3,7222.4,6957.8,7102.8,335480,947449,474445,1452839779146,9.8624178078139e+18,1.619,13415217493,6.236000000000001,4.265,9.231,74673.0,539.883,64461.0,98.699,777842.0,17.322,13.112,16669275.0,15916555.6435329,7444.4
2017-11-08,7102.2,7869.1,7027.0,7444.4,301202,953969,435209,1452839779146,1.1160829087926e+19,1.364,14139903096,6.426,4.68,10.0,104559.0,783.465,81551.0,104.867,742562.0,17.340999999999998,12.719000000000001,16669775.0,15069064.604,7129.6
2017-11-09,7444.4,7457.1,7040.8,7129.6,341128,948715,479262,1452839779146,1.0443039018574e+19,1.578,14161688392,7.678999999999999,4.915,9.412,47516.0,684.543,81241.0,98.699,820490.0,17.384,15.897,16672987.5,15722628.4023,6565.8
2017-11-10,7129.6,7319.0,6406.0,6565.8,271625,957897,426236,1423367213139,1.0107467229016e+19,1.252,14522919670,8.187999999999999,5.074,12.0,59685.0,937.693,80481.0,123.37299999999999,692632.0,17.439,17.588,16674487.5,12713071.4989362,6339.9
2017-11-11,6565.8,6821.5,6197.9,6339.9,194554,955967,312675,1364422081125,6.857210551434758e+18,1.258,9588750322,10.673,6.117000000000001,18.0,56012.0,1145.0,68892.0,117.205,536909.0,17.444000000000003,24.081,16675300.0,8125360.76957,5878.1
2017-11-12,6339.9,6490.5,5493.6,5878.1,185886,961424,317496,1364422081125,4.877691413320037e+18,1.985,11353510998,19.198,12.989,18.0,68648.0,1288.0,71176.0,148.048,434508.0,17.288,36.863,16676487.5,8791671.835169999,6522.5
2017-11-13,5878.1,6760.1,5828.3,6522.5,309159,961228,479691,1364422081125,7.975361239017197e+18,2.015,26469129872,16.077,10.792,10.286,89730.0,809.553,73373.0,129.542,766736.0,17.285999999999998,30.932,16678237.5,16209519.4612957,6597.1
2017-11-14,6522.5,6728.6,6419.2,6597.1,271867,947941,420149,1364422081125,9.2459004168841e+18,1.581,23755345506,14.934000000000001,10.383,11.25,93706.0,779.63,71630.0,98.699,730693.0,17.37,27.778000000000002,16679837.5,14299314.2248,7283.2
2017-11-15,6597.1,7330.1,6596.9,7283.2,321636,961319,487494,1364422081125,9.2472934848732e+18,1.915,20997072808,13.274000000000001,7.569,9.474,75243.0,704.811,79934.0,104.867,656508.0,17.345,24.115,16680837.5,17742474.7056,7853.7
2017-11-16,7283.0,7964.6,7119.2,7853.7,310244,945289,474645,1364422081125,1.0236336834849e+19,1.751,26326242100,12.089,7.462000000000001,9.474,91784.0,780.204,87538.0,104.867,684320.0,17.345,20.928,16683637.5,17978355.3482826,7700.0
2017-11-17,7853.7,8000.2,7534.7,7700.0,306450,959494,463485,1364422081125,1.1249888872356e+19,1.734,27317713879,10.264000000000001,4.36,8.623,97635.0,578.388,83410.0,123.37299999999999,841753.0,17.348,16.127,16685725.0,18692415.9222,7780.9
2017-11-18,7700.0,7857.5,7458.9,7780.9,270738,972039,411895,1364422081125,9.7877743994892e+18,1.567,19593945531,8.253,3.181,10.588,77255.0,466.085,68192.0,92.53,722113.0,17.348,14.579,16686350.0,15016726.6764,8042.6
2017-11-19,7781.0,8100.9,7675.4,8042.6,264695,965985,399282,1364422081125,1.0610146610005e+19,1.659,21682657271,7.321000000000001,3.074,9.0,160965.0,545.1669999999999,72762.0,92.53,803338.0,17.349,11.015999999999998,16689425.0,17836891.9126454,8244.7
2017-11-20,8042.6,8294.1,7947.3,8244.7,336029,945862,502165,1364422081125,1.0725128329638e+19,1.903,24213945824,7.943,3.1519999999999997,8.229,101924.0,646.748,102144.0,117.205,836952.0,17.323,13.08,16691612.5,20065228.0629,8100.0
2017-11-21,8245.9,8368.4,7819.1,8100.0,370918,962086,517808,1364422081125,1.2083318296671e+19,1.6740000000000002,24454312231,6.841,3.003,8.324,80142.0,509.619,87110.0,123.37299999999999,844422.0,17.198,12.554,16691900.0,19226652.9,8234.5
2017-11-22,8099.9,8304.4,8091.6,8234.5,311885,967813,468426,1364422081125,1.1401944052329e+19,1.516,20712584854,6.746,3.053,9.73,92243.0,646.886,78405.0,104.867,744622.0,17.133,12.177999999999999,16695312.5,17481272.6055298,8013.4
2017-11-23,8234.5,8266.5,8012.4,8013.4,352050,961757,519374,1364422081125,9.9350857701065e+18,1.8359999999999999,22030065158,6.182,3.0580000000000003,9.172,79155.0,593.193,75047.0,98.699,835255.0,17.058,11.937999999999999,16697437.5,17540614.875,8200.8
2017-11-24,8013.4,8332.9,7900.2,8200.8,305586,956760,486976,1361966821649,1.0703603807436e+19,1.6,18383739494,6.242000000000001,2.9539999999999997,9.664,71526.0,568.98,69886.0,92.53,792418.0,17.037,11.147,16699450.0,16712356.6142,8754.7
2017-11-25,8203.5,8762.0,8153.7,8754.7,336533,966995,481219,1347001430559,1.0284693888201e+19,1.766,18655976997,4.92,2.84,9.231,72885.0,535.155,71625.0,98.699,838662.0,17.085,9.122,16701400.0,18139440.136098,9318.4
2017-11-26,8754.6,9474.6,8746.6,9318.4,329524,957944,484158,1347001430559,1.0256587326362e+19,1.854,15116461788,5.247000000000001,2.7969999999999997,9.412,56203.0,564.196,80943.0,148.048,791025.0,17.034000000000002,9.094,16703000.0,18860738.1297,9733.2
2017-11-27,9318.4,9733.6,9316.8,9733.2,379086,958452,568295,1347001430559,1.0792945817706e+19,2.102,18854279195,5.994,3.315,8.471,61437.0,696.153,98413.0,197.398,895407.0,17.019000000000002,10.019,16705437.5,22128557.8289,9906.0
2017-11-28,9732.6,9969.6,9638.2,9906.0,365821,963751,556183,1347001430559,1.0898768696391e+19,1.9869999999999999,23799158315,6.614,3.577,9.231,77649.0,1005.0,106360.0,228.24099999999999,857193.0,17.022000000000002,11.175,16707387.5,21683705.0389404,9837.9
2017-11-29,9906.0,11417.8,8938.7,9837.9,397917,966491,607607,1347001430559,1.1339673969867e+19,2.267,29734132843,7.6610000000000005,4.073,8.324,85854.0,1261.0,128781.0,376.289,989871.0,17.121,11.862,16708512.5,23310275.2025,9946.8
2017-11-30,9848.0,10689.1,9023.8,9946.8,384219,974912,564925,1347001430559,1.1332783272019e+19,2.08,23309294084,7.041,3.841,8.623,70134.0,971.937,103190.0,308.434,934600.0,17.195,11.481,16711637.5,22988871.266,10861.5
2017-12-01,9947.1,10942.8,9420.9,10861.5,412725,972686,571162,1347001430559,1.1496552266387e+19,2.2569999999999997,19741704066,6.127000000000001,3.75,7.869,57460.0,629.516,105017.0,234.41,961135.0,17.209,9.751,16713925.0,25856448.1705625,10912.7
2017-12-02,10861.5,11175.2,10715.5,10912.7,326193,961585,445089,1347001430559,1.1887072177598e+19,2.0340000000000003,18539722411,6.403,3.8960000000000004,8.943999999999999,72036.0,660.049,88292.0,178.892,808982.0,17.223,8.642999999999999,16714037.5,23388265.6042,11246.2
2017-12-03,10912.7,11851.1,10578.4,11246.2,352868,970221,493467,1347001430559,1.1051307391562e+19,2.445,18661152993,6.013,3.8110000000000004,8.182,59934.0,714.11,83022.0,178.892,846141.0,17.227999999999998,7.855,16718137.5,26076363.222,11623.9
2017-12-04,11244.2,11624.6,10917.8,11623.9,400505,974881,583651,1347001430559,1.2256573657714e+19,2.3169999999999997,25503834166,6.444,3.853,7.956,74412.0,934.592,97945.0,209.735,991943.0,17.217,9.09,16719575.0,28891001.9578248,11667.1
2017-12-05,11624.4,11901.9,11486.1,11667.1,405531,963049,586563,1347001430559,1.1937893032851e+19,2.399,28258548183,6.347,3.5860000000000003,8.09,87067.0,1020.0,103919.0,215.90400000000002,971003.0,17.188,8.99,16722625.0,28080616.4,13749.6
2017-12-06,11667.1,13843.2,11661.8,13749.6,443399,963853,639063,1407975304733,1.3342796634339e+19,2.4730000000000003,35837042267,7.341,3.931,7.66,100736.0,1801.0,116856.0,289.928,1072008.0,17.123,9.868,16724975.0,34001400.78,16850.3
2017-12-07,13750.1,16879.3,13401.6,16850.3,374765,947623,553656,1590896927258,1.3007740610577e+19,2.661,44119706899,14.868,10.03,9.474,140568.0,2882.0,155600.0,579.855,871878.0,17.13,16.105999999999998,16725125.0,34256501.8456203,16047.6
2017-12-08,16868.0,17294.8,13906.1,16047.6,384936,963467,545295,1590896927258,1.2214283282461e+19,3.464,31862381544,27.204,16.75,9.231,105625.0,2103.0,124260.0,512.0,966052.0,17.035,24.76,16728825.0,40290718.09,14843.4
2017-12-09,16048.2,16313.2,13151.5,14843.4,403225,972997,525520,1590896927258,1.2986869909354e+19,3.238,36561107236,21.566999999999997,14.408,8.276,110025.0,1327.0,114109.0,345.44599999999997,984629.0,17.048,20.688000000000002,16730637.5,40234510.3422,15059.6
2017-12-10,14840.0,15783.2,13031.0,15059.6,341256,970716,441242,1590896927258,1.3742019185411e+19,2.657,24677741737,19.542,12.419,8.78,84704.0,1041.0,100455.0,333.108,961658.0,17.11,18.272000000000002,16733050.0,38120250.2377464,16732.5
2017-12-11,15060.5,17399.2,15024.6,16732.5,368427,969819,519452,1590896927258,1.3318752795891e+19,3.259,37741444732,21.74,14.168,8.421,120727.0,1167.0,128425.0,388.626,977830.0,17.157,18.458,16735187.5,42517108.925,17083.9
2017-12-12,16733.3,17560.7,16254.5,17083.9,372821,968749,554166,1590896927258,1.3118380983427e+19,3.208,45651303065,24.405,14.824000000000002,9.231,149718.0,2096.0,113215.0,357.783,972328.0,17.147000000000002,21.629,16736187.5,41532449.5733,16286.8
2017-12-13,17083.9,17268.0,15669.9,16286.8,424393,978753,615267,1590896927258,1.3163876274379e+19,3.7260000000000004,46439629516,23.845,14.382,7.742000000000001,128844.0,2000.0,98863.0,320.77099999999996,1090944.0,17.322,20.636999999999997,16739462.5,50475052.9011524,16467.9
2017-12-14,16286.8,16941.1,16023.6,16467.9,490459,969229,730199,1590896927258,1.4878857260313e+19,3.284,38101435466,21.714000000000002,14.183,7.784,99077.0,4766.0,109628.0,283.759,1133157.0,17.3,21.805,16741750.0,47709970.56600001,17604.8
2017-12-15,16467.9,17987.0,16442.2,17604.8,405507,970441,594965,1590896927258,1.4220037479151e+19,3.3369999999999997,38247950307,25.642,16.419,8.521,119167.0,2889.0,105711.0,259.084,1036971.0,17.374000000000002,21.916999999999998,16743887.5,46748982.95,19345.5
2017-12-16,17594.1,19587.7,17318.5,19345.5,364051,971096,514084,1590896927258,1.3163479627416e+19,3.721,35354887769,26.893,16.427,8.421,118546.0,2083.0,82782.0,252.916,949920.0,17.384,19.997,16746025.0,49815223.7422835,19065.7
2017-12-17,19346.6,19870.6,18750.9,19065.7,391725,969545,538692,1590896927258,1.4393648748103e+19,3.839,37550856481,26.519000000000002,17.230999999999998,7.784,118209.0,2131.0,84441.0,283.759,1012311.0,17.573,18.808,16747275.0,53191582.1375,18972.3
2017-12-18,19065.7,19221.1,18114.4,18972.3,394057,968767,578169,1718045833483,1.5317054913971e+19,3.523,45706751753,28.090999999999998,16.587,7.912000000000001,143702.0,3131.0,97245.0,289.928,1004904.0,17.628,20.521,16750612.5,52600190.3933,17523.7
2017-12-19,18971.2,19022.0,16812.8,17523.7,378482,968040,593147,1873105475222,1.5108397906927e+19,2.925,27068310341,32.071,19.873,10.286,95987.0,5295.0,83423.0,302.265,855045.0,17.586,27.471,16752362.5,44228748.1746236,16462.0
2017-12-20,17521.7,17813.6,15642.7,16462.0,370141,973454,583767,1873105475222,1.3506766084755e+19,3.267,27745583070,41.619,27.119,10.588,101636.0,4755.0,101169.0,407.13199999999995,918969.0,17.448,34.914,16752787.5,40786861.3917,15632.1
2017-12-21,16461.1,17301.8,14953.0,15632.1,335350,954314,575368,1873105475222,1.2572536031212e+19,3.605,20721733905,54.901,33.308,10.909,87035.0,4974.0,105591.0,320.77099999999996,856302.0,17.42,40.631,16755712.5,43552942.14,13665.0
2017-12-22,15632.1,15823.7,10875.7,13665.0,380493,976936,607897,1873105475222,1.3044816129128e+19,3.693,19070175373,55.16,31.708000000000002,9.29,70050.0,3814.0,124670.0,616.867,959550.0,17.504,43.58,16757650.0,48973790.4176209,14396.5
2017-12-23,13665.0,15493.2,13356.1,14396.5,308072,977629,473638,1873105475222,1.3816847402563e+19,3.0610000000000004,19449595243,52.183,34.095,10.36,87141.0,2922.0,100098.0,382.458,888892.0,17.512999999999998,38.025999999999996,16758325.0,41833672.6492,13790.0
2017-12-24,14396.6,14413.7,12166.5,13790.0,279371,976364,393496,1873105475222,1.3664759948603e+19,2.7880000000000003,15321295395,43.20399999999999,26.779,9.474,69893.0,1524.0,70864.0,289.928,925819.0,17.519000000000002,31.694000000000003,16761287.5,37634874.15,13833.5
2017-12-25,13790.0,14467.4,13010.7,13833.5,228791,970845,341208,1873105475222,1.342085265722e+19,2.449,19386718609,41.658,24.886,10.667,109310.0,1948.0,64029.0,240.578,758165.0,17.553,29.016,16762975.0,33837650.8285438,15756.6
2017-12-26,13830.2,16094.7,13748.5,15756.6,247298,971543,375072,1873105475222,1.276354978401e+19,2.983,26944498756,44.669,23.33,10.141,134412.0,2808.0,77648.0,240.578,753514.0,17.576,29.03,16763837.5,38893686.4983,15416.6
2017-12-27,15757.0,16514.6,14534.7,15416.6,307486,958074,501060,1873105475222,1.4293912778301e+19,3.0060000000000002,27000422227,40.103,22.99,9.231,118631.0,3986.0,78968.0,228.24099999999999,921366.0,17.597,28.708000000000002,16766700.0,41529952.92,14398.7
2017-12-28,15416.3,15505.5,13466.1,14398.7,304904,969909,498181,1873105475222,1.4249239951851e+19,2.665,20475474399,36.963,21.061,9.664,97156.0,3552.0,79968.0,228.24099999999999,865808.0,17.625999999999998,29.683000000000003,16768562.5,37806663.783278205,14392.6
2017-12-29,14398.5,15109.8,13951.1,14392.6,353659,973728,579572,1873105475222,1.432565620064e+19,2.9019999999999997,22079665058,32.435,18.485,8.727,95308.0,4195.0,77151.0,203.56599999999997,959700.0,17.704,27.598000000000003,16769362.5,40531227.59,12531.5
2017-12-30,14392.1,14461.5,11962.1,12531.5,344260,958150,584815,1873105475222,1.4328464009214e+19,2.4130000000000003,19150513810,30.028000000000002,16.035,9.796,86475.0,4447.0,71377.0,203.56599999999997,874666.0,17.672,29.913,16772462.5,33640243.617,13850.4
2017-12-31,12532.4,14241.8,12359.4,13850.4,290259,960776,425658,1873105475222,1.5171616924443e+19,2.281,14840771531,25.17,15.290999999999999,8.834,75541.0,2182.0,64989.0,172.72299999999998,847972.0,17.945,21.116999999999997,16774500.0,34803527.147065505,13444.9
2018-01-01,13850.5,13921.5,12877.7,13444.9,241601,966169,356264,1922580604981,1.5048148877267e+19,2.174,13816700887,26.274,14.625,9.231,94104.0,2104.0,62044.0,158.04,842391.0,18.038,19.412,16774887.5,32334328.9867,14754.1
2018-01-02,13444.9,15306.1,12934.2,14754.1,340809,968332,527209,1931136454488,1.5957984830432e+19,2.431,21724537648,26.522,12.574000000000002,8.421,103561.0,3921.0,77723.0,189.385,982159.0,18.05,23.304000000000002,16778587.5,40553327.6417,15156.6
2018-01-03,14754.1,15435.0,14579.7,15156.6,395806,975882,583433,1931136454488,1.4891406580385e+19,2.737,21194139359,28.461,15.529000000000002,9.172,106867.0,4847.0,79086.0,186.3,953442.0,18.092,27.649,16780450.0,41037010.8705439,15180.1
2018-01-04,15156.5,15408.7,14244.7,15180.1,424840,975713,653949,1931136454488,1.6436908415446e+19,2.6060000000000003,21932336721,27.264,15.519,8.571,95838.0,5033.0,74534.0,181.447,1071574.0,18.021,27.046999999999997,16782650.0,42527795.29,16954.8
2018-01-05,15180.1,17126.9,14832.4,16954.8,342564,974894,563214,1931136454488,1.5024039248099e+19,2.6310000000000002,26876803227,32.515,17.298,10.07,135345.0,4727.0,76404.0,179.67700000000002,951484.0,17.964000000000002,28.188000000000002,16784437.5,41569957.46,17172.3
2018-01-06,16954.8,17252.8,16286.6,17172.3,358679,971532,550609,1931136454488,1.4943722703185e+19,3.139,31755346161,32.498000000000005,17.516,8.571,139330.0,2963.0,62977.0,158.494,1043134.0,17.930999999999997,24.861,16785950.0,46563789.976097204,16228.2
2018-01-07,17174.5,17184.8,15791.1,16228.2,368025,973489,596370,1931136454488,1.5835890599768e+19,2.865,36797046211,31.195,19.153,8.889,125268.0,5417.0,67259.0,159.809,994708.0,17.959,25.316,16788562.5,43826673.4267,14976.2
2018-01-08,16228.3,16302.9,13902.3,14976.2,345506,955491,582236,1931136454488,1.556454028144e+19,2.7539999999999996,27348517222,31.109,17.684,8.675,112823.0,3739.0,30585.0,177.908,1022976.0,18.088,25.086,16790637.5,41050023.0267,14778.5
2018-01-09,14976.2,15324.6,14613.4,14778.5,360101,971298,619186,1931136454488,1.5884650830191e+19,2.653,23869565227,31.427,18.026,8.78,93725.0,4131.0,80932.0,167.747,985166.0,18.11,26.858,16791475.0,43234479.1223377,15043.0
2018-01-10,14778.5,15045.4,13613.1,15043.0,347227,970310,591685,1931136454488,1.6501710256999e+19,2.427,21544653609,29.724,16.449,8.675,89169.0,4016.0,82357.0,174.824,989424.0,18.053,25.778000000000002,16794762.5,41068171.475,13535.4
2018-01-11,15046.7,15109.1,13048.3,13535.4,337766,957442,560733,1931136454488,1.6883163913529e+19,2.5540000000000003,17714274718,28.625999999999998,15.932,7.461,76180.0,3252.0,100333.0,196.007,1077376.0,18.095,22.436,16797012.5,40136372.689,13886.7
2018-01-12,13529.2,14176.4,13410.0,13886.7,299913,979452,501201,1931136454488,1.7761083535737e+19,2.217,17255390265,28.750999999999998,15.923,8.09,82955.0,3225.0,80737.0,161.578,984432.0,18.147000000000002,21.874000000000002,16799400.0,38771602.2774424,14292.2
2018-01-13,13896.0,14640.7,13888.2,14292.2,265586,947784,445886,2134254177774,1.7874872101723e+19,1.921,13351548532,28.579,16.543,9.664,73722.0,3769.0,63396.0,141.71,834309.0,18.171,22.112,16801262.5,33603224.7,13695.2
2018-01-14,14291.9,14446.1,13094.7,13695.2,234890,972098,379898,2227847638504,1.6756238347715e+19,2.003,12021433951,28.909000000000002,14.335,9.29,74564.0,2761.0,65657.0,132.003,813222.0,18.186,20.24,16802512.5,32575141.38,13697.5
2018-01-15,13695.5,14396.6,13475.4,13697.5,273473,968469,452141,2227847638504,1.6188900866489e+19,2.053,13554910365,25.987,13.139000000000001,9.6,76208.0,2885.0,76852.0,133.31799999999998,813490.0,18.230999999999998,21.397,16805075.0,33038806.9201573,11362.0
2018-01-16,13704.4,13711.0,10050.7,11362.0,303566,964211,529807,2227847638504,1.7024516391007e+19,1.867,25322047039,24.48,12.664000000000001,9.057,116560.0,2746.0,102135.0,263.551,874574.0,18.281,23.386999999999997,16807062.5,28025172.3225,11192.3
2018-01-17,11357.7,11769.6,9271.3,11192.3,315604,961005,556406,2227847638504,1.9420997594116e+19,1.5290000000000001,16916595806,22.989,12.331,8.623,84022.0,2530.0,111394.0,355.816,957141.0,18.269000000000002,24.447,16808037.5,29865677.22,11245.4
2018-01-18,11202.0,12004.7,10660.2,11245.4,309322,965294,534393,2227847638504,1.8644879821452e+19,1.7480000000000002,15946638597,24.552,13.174000000000001,8.324,80527.0,2665.0,100366.0,240.59799999999998,931879.0,18.292,23.309,16811312.5,32739932.5047795,11580.2
2018-01-19,11229.6,11973.2,10901.5,11580.2,243454,965425,403514,2227847638504,1.7190458445936e+19,1.7169999999999999,12069269316,23.337,11.901,8.727,92658.0,2140.0,57244.0,179.67700000000002,858958.0,18.312,19.255,16813375.0,28241982.9,12858.9
2018-01-20,11579.2,13082.2,11567.3,12858.9,240433,947155,365065,2227847638504,2.0723545530334e+19,1.607,11615203922,22.403000000000002,12.21,8.09,76074.0,1675.0,75149.0,148.333,846869.0,18.477,16.187,16813600.0,33309440.4533,11594.9
2018-01-21,12857.1,12860.2,11164.5,11594.9,215435,948330,337684,2227847638504,2.0076476050008e+19,1.6,8649199723,19.1,10.15,7.7010000000000005,61533.0,1186.0,76295.0,135.08700000000002,864703.0,18.63,12.818,16817937.5,31881234.2280697,10864.8
2018-01-22,11597.5,11970.9,10136.8,10864.8,245395,970602,393434,2227847638504,1.9621873564316e+19,1.3730000000000002,11702117541,14.38,7.126,8.623,69635.0,1588.0,93708.0,161.578,809424.0,18.683,13.105,16819112.5,24447639.6433,10903.2
